acp,2018-07-17,39.643
acp,2018-07-18,40.04
acp,2018-07-19,39.878
acp,2018-07-20,40.599
acp,2018-07-23,40.491
acp,2018-07-24,40.726
acp,2018-07-25,41.032
acp,2018-07-26,40.599
acp,2018-07-27,40.761
acp,2018-07-30,40.544
acp,2018-07-31,41.591
acp,2018-08-01,41.573
acp,2018-08-02,41.428
acp,2018-08-03,41.754
acp,2018-08-06,41.392
acp,2018-08-07,41.122
acp,2018-08-08,41.519
acp,2018-08-09,41.483
acp,2018-08-10,39.211
acp,2018-08-13,38.867
acp,2018-08-14,38.687
acp,2018-08-16,39.03
acp,2018-08-17,39.589
acp,2018-08-20,39.607
acp,2018-08-21,39.95
acp,2018-08-22,39.661
acp,2018-08-23,40.13
acp,2018-08-24,40.364
acp,2018-08-27,41.375
acp,2018-08-28,42.313
acp,2018-08-29,41.681
acp,2018-08-30,41.754
acp,2018-08-31,41.392
acp,2018-09-03,40.833
acp,2018-09-04,40.816
acp,2018-09-05,40.96
acp,2018-09-06,40.996
acp,2018-09-07,40.581
acp,2018-09-10,40.13
acp,2018-09-11,39.408
acp,2018-09-12,39.499
acp,2018-09-13,39.553
acp,2018-09-14,41.032
acp,2018-09-17,38.308
acp,2018-09-18,39.03
acp,2018-09-19,38.777
acp,2018-09-20,40.472
acp,2018-09-21,40.941
acp,2018-09-24,41.285
acp,2018-09-25,41.032
acp,2018-09-26,41.934
acp,2018-09-27,42.331
acp,2018-09-28,42.98
acp,2018-10-01,42.691
acp,2018-10-02,43.359
acp,2018-10-03,43.629
acp,2018-10-04,43.341
acp,2018-10-05,42.475
acp,2018-10-08,40.635
acp,2018-10-09,41.645
acp,2018-10-10,41.338
acp,2018-10-11,41.086
acp,2018-10-12,41.717
acp,2018-10-15,41.735
acp,2018-10-16,42.186
acp,2018-10-17,41.5
acp,2018-10-18,41.086
acp,2018-10-19,41.717
acp,2018-10-22,41.681
acp,2018-10-23,41.357
acp,2018-10-24,42.313
acp,2018-10-25,42.078
acp,2018-10-26,42.655
acp,2018-10-29,41.934
acp,2018-10-30,41.934
acp,2018-10-31,43.557
acp,2018-11-02,44.188
acp,2018-11-05,43.99
acp,2018-11-06,44.134
acp,2018-11-07,44.188
acp,2018-11-08,43.9
acp,2018-11-09,42.872
acp,2018-11-13,41.717
acp,2018-11-14,40.761
acp,2018-11-15,40.906
acp,2018-11-16,41.104
acp,2018-11-19,41.537
acp,2018-11-20,40.798
acp,2018-11-21,43.196
acp,2018-11-22,43.196
acp,2018-11-23,42.763
acp,2018-11-26,42.637
acp,2018-11-27,42.547
acp,2018-11-28,43.593
acp,2018-11-29,44.188
acp,2018-11-30,43.322
acp,2018-12-03,44.495
acp,2018-12-04,43.557
acp,2018-12-05,43.683
acp,2018-12-06,42.655
acp,2018-12-07,42.438
acp,2018-12-10,42.637
acp,2018-12-11,42.385
acp,2018-12-12,41.717
acp,2018-12-13,43.015
acp,2018-12-14,42.782
acp,2018-12-17,42.565
acp,2018-12-18,42.024
acp,2018-12-19,42.114
acp,2018-12-20,41.969
acp,2018-12-21,41.573
acp,2018-12-27,41.591
acp,2018-12-28,41.591
acp,2019-01-02,41.916
